Year,Filename,Source
1813,"The Irish Catholic; a patriotic poem; in five cantos, etc",blbooks
1813,"The Miller and his Men, a melo-drame, in two acts. Second edition",blbooks
1813,The Modern Antique: or the Muse in the costume of Queen Anne [By Isaac Gompertz.],blbooks
1813,"The Nondescript, a musical farce, in two acts; which was not performed at the Theatre Royal, Covent Garden, on Tuesday, October 5th, 1813 [By-Devis.]",blbooks
1813,"The Political Constitution of the Spanish Monarchy proclaimed in Cadiz 19th of March 1812 [The translator's dedication is signed, 'Philos Hispaniæ.']",blbooks
1813,The Rival Roses; or the Wars of York and Lancaster. A metrical tale [by E. S. Francis],blbooks
1813,"The Russian Sacrifice, or Burning of Moscow, an historical and musical drama, in three acts, etc",blbooks
1813,The Shannon and the Chesapeake: a Poem,blbooks
1813,"The Stranger's Visit, with other minor poems",blbooks
1813,"The Students of Salamanca; a comedy, in five acts [and in prose], etc",blbooks
1813,"The Tour of Doctor Syntax: in search of the picturesque ... Fifth edition, with new plates [By William Combe.]",blbooks
1813,"The Travels and Memoirs of Sir John Reresby, Bart. The former (now first published) exhibiting a view of the Governments and Society in the principal States, and Courts of Europe during the time of Cromwell's usurpation: the latter containing anecdotes and secret history of the Courts of Charles II. and James II",blbooks
1813,"The Twilight of Sardis, or, the setting of Zion's evening star; being some considerations on the present state of the Church of Christ ... Suggested by the ... death of ... the Rev. W. Huntington [In verse.]",blbooks
1813,"The Works of Cornelius Tacitus; with an essay on his life and genius, notes, supplements, &c, by Arthur Murphy ... A new edition, with the author's last corrections",blbooks
1813,"The World before the Flood; a poem, in ten cantos. With other occasional pieces",blbooks
1813,"The Year, a poem",blbooks
1813,The antiquities of Furness ... 1774,blbooks
1813,"Travelling Sketches in Russia and Sweden ... The second edition, with forty-one plates",blbooks
1813,"Travels in Sweden, during the autumn of 1812. Illustrated by maps and plates",blbooks
1813,"Travels in the Morea, Albania and other parts of the Ottoman Empire, comprehending a general description of those countries ... and an historical and geographical description of the ancient Epirus. ... Translated from the French by A. Plumptre, etc",blbooks
1813,Travels in the Pyrenees ... Translated from the French ... by F. Gold,blbooks
1813,"Travels through Lower Canada and the United States of North America in the years 1806, 1807 and 1808. To which are added, biographical notices ... of some of the leading characters in the United States, etc",blbooks
1813,"Tributary Lay ... to the memory of George Heriot, the founder of Heriot's Hospital",blbooks
1813,"Voyage dans le Nord de l'Europe; consistant principalement de promenades en Norwège, et de quelques courses en Suède dans l'année MDCCCVII. ... Suivie d'un appendice ... Avec des planches, etc",blbooks
1813,"Voyages and travels in various parts of the world, during the years 1803-1807 ... Illustrated by engravings",blbooks
1813,"Walks in a Forest: or, Poems ... The fifth edition, corrected [With plates.]",blbooks
1813,Wallace; a fragment [In verse. By R. P. Gillies.],blbooks
1813,Vaderlandsche letteroefeningen. Jaargang 1813,dbnl
1813,'s Gravenhaagsche courant,delpher
1813,Java government gazette,delpher
1813,Journal du département des bouches du Rhin,delpher
1814,"Alexandria gazette, commercial and political. [volume] (Alexandria [Va.]) 1812-1817",american_stories
1814,"Martinsburgh gazette. [volume] (Martinsburgh, Va. [W. Va.]) 1810-1825",american_stories
1814,Portland gazette and Maine advertiser.,american_stories
1814,"Portland gazette and Maine advertiser. (Portland, Me.) 1805-1818",american_stories
1814,The Alexandria herald. [volume] (Alexandria [Va.]) 1811-1826,american_stories
1814,"The Rhode-Island Republican. [volume] (Newport, R.I.) 1809-1841",american_stories
1814,"The enquirer. [volume] (Richmond, Va.) 1804-1815",american_stories
1814,"Virginia Argus. [volume] (Richmond, Va.) 1796-1816",american_stories
1814,"Winchester gazette. [volume] (Winchester, Va.) 18??-1826",american_stories
1814,"A Discourse before the Massachusetts Historical Society, Boston, December 22, 1813. At their anniversary commemoration of the first landing of our ancestors at Plymouth, in 1620",blbooks
1814,"A Family Story, a comedy in five acts [and in prose] ; of which a few copies only have been printed, for the private use of the author",blbooks
1814,"A Journal of Observations, made during the British Embassy to the Court of Persia, in the years 1799, 1800 and 1801",blbooks
1814,A Letter from Paris to G. Petre ... Fourth edition,blbooks
1814,A Narrative of the Retreat of the British Army from Burgos ... With an introductory sketch of the campaign of 1812; and military character of the Duke of Wellington,blbooks
1814,"A New Geographical Dictionary; containing a description of all the empires, kingdoms, states and provinces ... in the known world ... together with the population of the counties, cities and towns in England, Scotland, and Wales ... Illustrated with plates and maps, etc",blbooks
1814,"A Poem, descriptive of a cruize in the Channel, and the last voyage of Mongo Park, to Africa, with the ship's return to England",blbooks
1814,"A Poetical Picture of Worthing, and its vicinity. With an introductory description of the route from the metropolis. By Paul Potion, S.A.A",blbooks
1814,A Short Account of the Catholic Free Schools in St. Giles's for teaching to read the Holy Scriptures; with the regulations and a list of subscribers,blbooks
1814,"A Topographical Description of Cumberland, Westmoreland, Lancashire, and a Part of the West Riding of Yorkshire",blbooks
1814,"A Visit to Paris, in June 1814",blbooks
1814,"A Voyage round the World, in the years 1803, 4, 5, & 6, performed by order of his ... Majesty Alexander the First, ... in the ship Neva, etc [With an appendix of vocabularies, tables of the ship's route, etc.]",blbooks
1814,A Voyage to the Isle of Elba; with notices of the other islands in the Tyrrhenian Sea. Translated from the French ... by W. Jordan,blbooks
1814,"A compendious and complete system of Modern Geography. Or a view of the present state of the World. Being a faithful abridgement of the American Universal Geography (edition of 1812,) with corrections and additions. ... Illustrated by a representation of the Solar System, and six maps of the principal divisions of the Globe",blbooks
1814,"A correct account of the visit of ... the Prince Regent, and his illustrious guests to the University and City of Oxford in June, 1814. To which is added the English Poems recited on the occasion, etc",blbooks
1814,"A journey through Spain in the years 1786 and 1787 ... The third edition, with additions and corrections",blbooks
1814,"A letter from Paris [historical and descriptive] to G. Petre, Esq",blbooks
1814,"A new and complete System of Universal Geography: or an authentic history of the whole world ... Illustrated by ... a new set of accurate maps, forming a ... complete atlas",blbooks
1814,"A slight sketch of Paris; or, some account of the French capital, in its improved state, since 1802, by a Visiter [S. Weston]",blbooks
1814,"Adelaide: or, The Emigrants: a tragedy [in five acts, in verse], etc",blbooks
1814,"Alpine Sketches, comprised in a short tour through parts of Holland, Flanders, France, Savoy, Switzerland and Germany, during the summer of 1814. By a Member of the University of Oxford [i.e. George Wilson Bridges]",blbooks
1814,"Amleto; tragedia ... recata in versi italiani da M. Leoni, etc",blbooks
1814,"An Attempt to Establish a Pure Scientific System of Mineralogy, by the application of the electro-chemical theory and the chemical proportions ... Translated ... by John Black [Revised by Thomas Thomson.]",blbooks
1814,"An Enquiry into the History of Scotland preceding the Reign of Malcolm III, or the year 1056. (A dissertation on the origin and progress of the Scythians.) ... In two volumes",blbooks
1814,"An Essay on Genius; or, the Philosophy of Literature",blbooks
1814,"An account of the Empire of Marocco and the Districts of Suse and Tafilelt. ... To which is added an account of Shipwrecks on the Western Coast of Africa and an interesting account of Timbuctoo ... Second edition, corrected ... and considerably enlarged. Copious MS. notes [and additions by the author and others]",blbooks
1814,An exposé on the dissensions of Spanish America,blbooks
1814,"Annals of Scotland, from the year 1514 to the year 1591. By G. Marioreybanks [Edited by J. G. Dalyell.]",blbooks
1814,Ariadne: a poem,blbooks
1814,"Azora: a metrical Romance, in four Cantos",blbooks
1814,"Carmen Britanicum; or, the Song of Britain: written in honour of his Royal Highness, George Augustus Frederick, Prince Regent",blbooks
1814,"Carmen Caledoniæ Musæ postremum. Excursio Cælestis. ... The Farewell Song of the Caledonian Muse. ... With notes, etc. Eng",blbooks
1814,Carmen Triumphale; for the year 1814,blbooks
1814,"Childe Alarique, a poet's reverie, with other poems [By R. P. G, i.e. Robert Pierre Gillies.]",blbooks
1814,Childe Harold's Pilgrimage. A romaunt [Cantos I and II. With fourteen other poems.],blbooks
1814,"Considerations on the Protection required by British Agriculture, and on the influence of the price of corn on exportable productions",blbooks
1814,De Franschen in Walcheren,blbooks
1814,"Dermid; or, Erin in the days of Borū; a poem",blbooks
1814,Don; a poem. With historical notes,blbooks
1814,"Edwin and Emma: a pastoral tale, etc [By David Black, in verse]",blbooks
1814,Eighteen hundred and thirteen; a poem in two parts,blbooks
1814,"Elegy on the Death of George Clapperton, Esq, etc [By William Clapperton.]",blbooks
1814,Elements of Political Science,blbooks
1814,Engravings of the Thoracic and Abdominal Viscera ... With descriptive letter-press,blbooks
1814,Europa Rediviva [In verse.],blbooks
1814,"Excursions in the counties of Kent, Gloucester, Hereford, Monmouth, and Somersetshire, in the years 1802, 1803, and 1805; illustrated by descriptive sketches of the most interesting places and buildings ... Second edition. F.P",blbooks
1814,Fourth edition,blbooks
1814,"Fragments in Prose and Verse: by a young lady lately deceased (Elizabeth S- [i.e. Smith]) . With some account of her life and character, by the author of 'Sermons on the Doctrine and Duties of Christianity' [Miss Henrietta Maria Bowdler]",blbooks
1814,Fugitive Pieces in Verse [With plates.],blbooks
1814,General view of the agriculture and minerals of Derbyshire,blbooks
1814,"Geschiedenis der staats-omwenteling in Nederland, voorgevallen in het jaar achttienhonderd dertien [With plates.]",blbooks
1814,Gratitude; a poem,blbooks
1814,"Histoire universelle, contenant le synchronisme des histoires de tous les peuples contemporains, tant anciens que modernes ... Première grande période, ou histoire ancienne",blbooks
1814,"Intrigue: a comic interlude, in one act [and in prose]",blbooks
1814,"Jephthah, a poem ... Second edition",blbooks
1814,Jephthah. A poem,blbooks
1814,"John of Paris, a comic opera in two acts",blbooks
1814,Journal of a Party of Pleasure to Paris [By Sir J. D. Paul.] The third edition,blbooks
1814,"Lara, a tale ... Fourth edition",blbooks
1814,"Letters from France, describing the manners and customs of its inhabitants: with observations on the Arts and Manufactures ... Interspersed with anecdotes of ... public characters",blbooks
1814,"Letters from a Lady (Miss Anne Carter.) to her Sister, during a tour to Paris, in the months of April and May, 1814",blbooks
1814,Letters on India; with etchings and a map,blbooks
1814,"London; or, an abridgment of ... Mr. Pennant's description of the British Capital ... Second edition. By ... J. Wallis",blbooks
1814,Marion of Drymnagh. A tale of Erin. In two cantos. MS. notes,blbooks
1814,"Minstrel Stolen Moments: or Shreds of Fancy [Poems, by John Macken.]",blbooks
1814,Miscellaneous poems,blbooks
1814,"Moonlight; the Doge's Daughter; Ariadne; Carmen Britannicum, or the Song of Britain; Angelica, or the Rape of Proteus [Poems.]",blbooks
1814,"Moonshine [Short poems, epigrams, etc.]",blbooks
1814,Muscovy: a poem. Second edition,blbooks
1814,"Narensky; or, the Road to Yaroslaf: a new serio-comic opera, in three acts, as performed at the Theatre Royal, Drury-Lane",blbooks
1814,"Narrative of a Forced Journey through Spain and France, as a prisoner of war, in the years 1810 to 1814",blbooks
1814,Narrative of the Most Remarkable Events which occurred in and near Leipzig ... 1813 ... Seventh edition [With 'Proceedings of the Committee for relieving the Distress in Germany.'],blbooks
1814,"Narrative of the most remarkable events which occurred in and near Leipzig, ... before, during, and subsequent to, the sanguinary series of engagements between the Allied Armies and the French, ... 1813. Illustrated with military maps ... Compiled and translated from the German by F. Shoberl",blbooks
1814,"Niobe: a prize poem, recited in the Theatre at Oxford 1814",blbooks
1814,"North Wales; including its scenery, antiquities, customs and some sketches of its natural history; delineated from two excursions ... during the summers of 1798 and 1801 ... Illustrated with a map, frontispieces, and music",blbooks
1814,"Notes on a Journey through France, from Dieppe through Paris and Lyons, to the Pyrennees, and back through Toulouse, in July, August and September, 1814, etc [With an appendix.]",blbooks
1814,"Observations made on a tour from Hamburg, through Berlin, Gorlitz and Breslau, to Silberberg, and thence to Gottenburg",blbooks
1814,"Observations on objects interesting to the Highlands of Scotland, particularly to Inverness and Inverness-shire [By Invernessicus, i.e. Lachlan Mackintosh. With notes.]",blbooks
1814,"Observations on the topography of the Plain of Troy, and on the principal objects within and around it described or alluded to in the Iliad. Shewing that the system of M. de Chevalier [Le Chevalier] ... is founded on a most erroneous topography, etc",blbooks
1814,Ode to Napoleon Buonaparte [By Lord Byron.],blbooks
1814,Ode to Napoleon Buonaparte [By Lord Byron.] The fourth edition,blbooks
1814,"Odes to ... the Prince Regent, ... the Emperor of Russia, and ... the King of Prussia",blbooks
1814,"On the Life and Self-murder of Domitius Nero, with regard to God's kingdom [In verse.]",blbooks
1814,"Opinions of Eminent Lawyers, on various points of English Jurisprudence, chiefly concerning the Colonies, Fisheries, and Commerce, of Great Britain: collected, and digested ... by G. Chalmers",blbooks
1814,"Ossian's Fingal; an ancient epic poem, in six books, rendered into English verse. By George Harvey",blbooks
1814,Paris in eighteen hundred and two and eighteen hundred and fourteen,blbooks
1814,Peace: a lyric poem [With prefatory address by F. Wrangham?],blbooks
1814,Persia. A poem. With notes [By Sir John Malcolm.] Second edition,blbooks
1814,"Personal Narrative of Travels to the Equinoctial Regions of the New Continent during the years 1799-1804, by A. de Humboldt and A. Bonpland; with maps, plans ... written in French by A. de H, and translated into English by H. M. Williams",blbooks
1814,"Poems [With plates after W. M. Craig, and a portrait.]",blbooks
1814,Poems and Imitations,blbooks
1814,Poems and Miscellaneous Essays,blbooks
1814,Poems and Translations,blbooks
1814,"Poems, on various subjects",blbooks
1814,"Procès célèbres de la Révolution, ou tableau historique de plusieurs procès fameux, tenant aux principaux événemens de l'interrègne révolutionnaire; notamment celui des Agens royaux arrêtés en l'an 5 (1797) ; celui d'Arèna et autres; celui de la Machine infernale; celui de Georges, Pichegru, Moreau et autres; celui relatif à une prétendue conspiration de la reine d'Etrurie; celui de la conspiration Malet, etc. Par M. G [uichard], avocat",blbooks
1814,"Report of the Proceedings ... at the first Annual General Meeting, etc",blbooks
1814,Researches concerning the Institutions and Monuments of the ancient Inhabitants of America. With descriptions & views of ... scenes in the Cordilleras. Written in French by A. de H. & translated into English by H. M. Williams,blbooks
1814,"Roderick, the last of the Goths",blbooks
1814,"Sir John Froissart's Chronicles of England, France, Spain, Portugal, Scotland, Brittany, Flanders and the adjoining countries. Translated from the original French, by J. Bourchier, Lord Berners. Reprinted from Pynson's edition of 1523 and 1525; with the names of persons and places carefully corrected. To which are added, a memoir of the translator, and a copious index to the work [by E. V. Utterson]",blbooks
1814,"Sketches of Chinese customs and manners in 1811-12 taken during a voyage to the Cape, etc. with some account of the Ladrones; in a series of Letters to a friend",blbooks
1814,"Sketches of Russia, illustrated with fifteen engravings",blbooks
1814,"Sketches on a Tour to Copenhagen, through Norway and Sweden, interspersed ... with historical ... anecdotes of public and private characters. To which is added an appendix relative to the present political state of Norway",blbooks
1814,"Some Account of the Proposed Improvements of the Western part of London, by the formation of the Regent's Park, the New Street ... Illustrated by plans [by J. White and others] and accompanied by critical observations",blbooks
1814,"Songs, Duetts, Chorusses, etc, in the new comic Opera ... called Jean of Paris; taken from the French, etc",blbooks
1814,"Songs, duets, etc. in the grand miscellaneous concert at the King's Theatre on ... June the 3d, 1814 for the benefit of the Society of Friends of Foreigners in distress",blbooks
1814,"Songs, duetts, chorusses, etc. in the new operatick anecdote in three acts called Frederick the Great; or the Heart of a Soldier [By S. J. Arnold.]",blbooks
1814,"Sortes Horatianæ. A poetical review of poetical talent, etc",blbooks
1814,"St. Ælian's, or the cursing well. A poem",blbooks
1814,Strains of the Mountain Muse,blbooks
1814,"The Antiquities of London: comprising views and historical descriptions of its principal buildings; also anecdotes of eminent persons connected therewith. Chiefly from the works of T. Pennant, etc",blbooks
1814,"The Bower of Bliss; with other amatory poems, including the loves of Aberlard and Heloise [By John Guilliam.]",blbooks
1814,The Bride of Abydos. A Turkish tale,blbooks
1814,"The Campaign of Moscow: an ode, etc",blbooks
1814,"The Corsair, a tale",blbooks
1814,The Death of Saul and Jonathan. A poem,blbooks
1814,"The Feud, a Scottish Story in seven cantos",blbooks
1814,"The Ghost, a farce: in two acts [and in prose]",blbooks
1814,"The Giaour ... Eighth edition, with some additions",blbooks
1814,The History of Greece,blbooks
1814,"The History of Spain, etc [By John Adams.]",blbooks
1814,"The History of the Province of New York, from the first discovery to the year MDCCXXXII",blbooks
1814,"The Hunting of Badlewe, a dramatic tale [In verse.]",blbooks
1814,"The King and the Duke; or, Which is Which? A Farce, in two Acts [in prose], etc",blbooks
1814,"The Labyrinth Farm, or, the fashionable recluse: a comedy in five acts [and in prose] ... Second edition",blbooks
1814,"The Lay of the Minstrel's Daughter. A poem, etc",blbooks
1814,"The Legend of Iona, with other poems",blbooks
1814,The Magazine of the Muses: a selection of poems from the most esteemed modern authors,blbooks
1814,"The Mégha Dúta; or, Cloud Messenger; a poem ... Translated into English verse, with notes and illustrations, by H. H. Wilson, etc",blbooks
1814,"The Olive Branch, a poem",blbooks
1814,"The P-e's [Prince's] Jubilee [of Aug. 1, 1814] ; or, R-l [Royal] Revels! A poem by Peter Pindar, etc. MS. notes",blbooks
1814,"The R-l Runaway; or, C-tte [i.e. Princess Charlotte, of Wales,] and Coachee! A poem, by Peter Pindar, Esq [on the Princess's flight from Warwick House.] MS. notes",blbooks
1814,"The Roman History by Titus Livius; with the ... supplement of J. Freinsheim; translated into English [by several hands], and illustrated with ... notes [by J. Hayes]",blbooks
1814,The Russian Chiefs: an ode. Second edition. L.P,blbooks
1814,"The Tagus; an epic poem, commemorative of the gallant deeds of the Duke of Wellington in the Peninsula, with ... notes elucidating the chief events of the war with France. Also, several other original poetical pieces",blbooks
1814,"The Temple Knock'd Down; or R-l Auction. The Last Lay of the Jubilee [A satire on the sale by auction of the Temple of Concord erected in Hyde Park, etc.]",blbooks
1814,"The Territorities of Popery invaded; exemplified in the conduct of Napoleon Buonaparte towards the Church of Rome, ironically and seriously considered. A poem. With ... notes. By a Protestant Spectator",blbooks
1814,"The Woodman's Hut: a melo-dramatic romance, in three acts, etc [By Samuel James Arnold.]",blbooks
1814,The Zoological Miscellany; being descriptions of new or interesting animals,blbooks
1814,"The comical Genius, being an account in verse of an eccentric gentleman, who resides in a village on the banks of the river Aire, in the West Riding of Yorkshire [i.e. James Hirst] . By a foreign seaman",blbooks
1814,"Three gratulatory Odes. May, 1814. (To ... the Prince Regent.-To ... Alexander the Great.) -To ... Arthur, Duke of Wellington",blbooks
1814,"Tracts, historical and statistical, on India; with journals of several tours through various parts of the Peninsula : also an account of Sumatra, in a series of letters",blbooks
1814,Travels and Voyages ... Eleventh edition,blbooks
1814,Travels in the Caucasus and Georgia performed in the years 1807 and 1808 ... Translated from the German by F. Shoberl,blbooks
1814,"Travels through the South of France, and in the interior of the provinces of Provence and Languedoc, in the years 1807 and 1808",blbooks
1814,"Travels to the Source of the Missouri River and across the American Continent to the Pacific Ocean, performed by order of the Government of the United States in the years 1804, 1805, and 1806. By Captains Lewis and Clarke. Published from the official report, and illustrated by ... maps [Another edition of 'History of the Expedition under the command of Captains Lewis and Clarke, etc.' By Nicholas Biddle. Edited by T. Reus.]",blbooks
1814,Tributary Verses upon the Capture of the American Frigate Chesapeake by the British Frigate Shannon,blbooks
1814,Views of Louisiana; together with a Journal of a Voyage up the Missouri River in 1811,blbooks
1814,"Water's Calculator; or the Baltic and American Merchant, Ship-owner, and Captain's Assistant ... Third edition, enlarged by J. Schofield",blbooks
1814,Le Journal des Débats politiques et littéraires,bnfnewspaper
1814,"De tijrannijen der Franschen in de jaaren 1747, 1795-1813, in de Nederlanden gepleegd",dbnl
1814,"Nieuwe Fransche tiranny, bijzonder onder de regering van Napoleon Bonaparte",dbnl
1814,Vaderlandsche letteroefeningen. Jaargang 1814,dbnl
1814,'s Gravenhaagsche courant,delpher
1814,Java government gazette,delpher
1814,Nederlandsche staatscourant,delpher
1815,"Alexandria gazette, commercial and political. [volume] (Alexandria [Va.]) 1812-1817",american_stories
1815,"Martinsburgh gazette. [volume] (Martinsburgh, Va. [W. Va.]) 1810-1825",american_stories
1815,Portland gazette and Maine advertiser.,american_stories
1815,"Portland gazette and Maine advertiser. (Portland, Me.) 1805-1818",american_stories
1815,"Richmond enquirer. [volume] (Richmond, Va.) 1815-1867",american_stories
1815,"The Rhode-Island Republican. [volume] (Newport, R.I.) 1809-1841",american_stories
1815,"The enquirer. [volume] (Richmond, Va.) 1804-1815",american_stories
1815,"Virginia Argus. [volume] (Richmond, Va.) 1796-1816",american_stories
1815,"Winchester gazette. [volume] (Winchester, Va.) 18??-1826",american_stories
1815,"'My Wife! What Wife?' A comedy, in three acts",blbooks
1815,"A Circumstantial Narrative of the Campaign in Russia, ... with plans of the battles of the Moskwa and Malo-Jaroslavitz ... Translated [by E. Boyce] from the French. Second edition ... improved",blbooks
1815,"A Guide to Burghley House, Northamptonshire, the seat of the Marquis of Exeter; containing a catalogue of all the paintings, antiquities, &c. With biographical notices of the artists [By Thomas Blore. With plates.]",blbooks
1815,"A Journal kept in France, during a captivity ... commencing ... April, 1805, and ending ... May, 1814",blbooks
1815,"A Keppoch Song: a poem in five cantos: being the origin and history of the family; alias Donald, Lord of the Isles. ... The whole combined with the history of Scotland; with notes, ... an analysis of the Scotch Acts of Parliament relative to the Douglas Association, ... an Address to the Prince Regent [for the restoration of certain lands claimed by the writer, as the representative of the family of Keppoch; addenda, and supplement] . MS. notes",blbooks
1815,A Narrative of the campaign in Russia during the year 1812,blbooks
1815,A Short View of the history and antiquities of Winchester ... Being chiefly extracted from ... Milner's History and Survey of Winchester,blbooks
1815,"A Topographical Description of the Province of Lower Canada. With Remarks upon Upper Canada, and on the relative connexion of both Provinces with the United States of America. By Joseph Bouchette, Esq, Surveyor-General of Lower Canada ... Embellished by several Views, Plans of Harbours, Battles, &c",blbooks
1815,"A Topographical and Historical Description of South Wales ... Illustrated, etc",blbooks
1815,"A Tour through Italy, exhibiting a view of its Scenery, its Antiquities, and its Monuments; particularly as they are objects of Classical Interest ... with an account of the present state of its cities and towns and occasional observations on the recent spoliations of the French. 3 vol. (Vol. III. A Classical Tour through Italy and Sicily; tending to illustrate some districts which have not been described by Mr. Eustace in his classical tour. By Sir R. Colt Hoare.)",blbooks
1815,"A Tour through Some Parts of France, Switzerland, Savoy, Germany and Belgium, during the summer and autumn of 1814",blbooks
1815,"A Trip to London; or, the Humours of a Berwick Smack. Interspersed with topographical notices [By - Jameson.]",blbooks
1815,"A Visit to Paris in 1814; being a review of the moral, political, intellectual and social condition of the French Capital",blbooks
1815,"A complete Picture of Human Life: or, variety of food for the mind, etc",blbooks
1815,"A geological essay on the imperfect evidence in support of a theory of the Earth, deducible either from its general structure or from the changes produced on its surface by the operation of existing causes",blbooks
1815,"A history of the British Islands ... from the earliest accounts to the present time, etc",blbooks
1815,A history of the town and parish of Dunfermline,blbooks
1815,"A tour through some parts of Istria, Carniola, Styria, Austria, the Tyrol, Italy, and Sicily, in ... 1814. By a young English Merchant",blbooks
1815,"Alcon Malanzore, a Moorish tale",blbooks
1815,"An Account of the Lectureship in the Parish of West-Bromwich; founded by Walter Stanley, Esq. in the year 1613, etc [By J. Robins.]",blbooks
1815,"An Authentic Narrative of the ... conflict on the Plains of Waterloo ... Second edition, etc",blbooks
1815,"An Authentic Narrative of the Campaign of 1815, comprising a circumstantial detail of the Battle of Waterloo: by a staff-officer in the French army. Forming a sequel to the History of the Campaign of 1814, by M. de Beauchamp",blbooks
1815,An Authentic Narrative of the Invasion of France in 1814 [Translated from the French.],blbooks
1815,"An Historical Account of Peterhead ... With an appendix, containing a copy of the original charter of erection, together with all the bye-laws and regulations relative to the harbours, &c ... also a Natural History of the fishes found on the coasts of Buchan",blbooks
1815,"An Introduction to Geology, illustrative of the general structure of the earth; comprising the elements of the science, and an outline of the geology and mineral geography of England. Second edition, considerably enlarged",blbooks
1815,"An account of the battle of Waterloo, fought on the 18th of June 1815, by the English and allied forces, commanded by the Duke of Wellington, and the Prussian army under the orders of Prince Blucher, against the army of France, commanded by Napoleon Bonaparte. By a British Officer on the Staff. With an appendix, containing the British, French, Prussian, and Spanish official details of that memorable engagement. Fifth edition, enlarged",blbooks
1815,"Ancient Scottish Poems. Published from the MS. of G. Bannatyne [Edited with a preface and glossary by Sir David Dalrymple, Lord Hailes.]",blbooks
1815,Armageddon. A poem; in twelve books ... The first eight books,blbooks
1815,"Bishop Burnet's History of His Own Time [vol. 1 edited by Gilbert Burnet, second son of the Bishop, and others; vol. 2 edited, with a life of the author, by Sir Thomas Burnet.] L.P",blbooks
1815,"British Heroism exemplified in the character of ... Arthur, Duke ... of Wellington and the ... Officers ... under his command, etc [A poem.]",blbooks
1815,"Captain Cook's Original Voyages round the World [The abridgment of G. W. Anderson.] Embellished with engravings, etc",blbooks
1815,Childe Harold's Pilgrimage. A romaunt [Cantos I and II. With fourteen other poems.],blbooks
1815,"Conscience. A tragedy, in five acts",blbooks
1815,"Consolation, with other poems",blbooks
1815,"Critical Situation of Bonaparte in his retreat out of Russia; or a faithful narrative of the repassing of the Beresina by the French army in 1812. By an Eye-Witness [i.e. Baron F. Guillaume de Vaudoncourt] . Translated from the French [i.e. from the 'Relation impartiale du passage de la Berézina par l'armée française. Par un Témoin oculaire.'] With notes, written by an officer, who was with the Russian army at the same period",blbooks
1815,"Cursory Remarks on the Physical and Moral History of the Human Species, and its connections with surrounding agency",blbooks
1815,De Rancè. A poem,blbooks
1815,Donum Amicis. Verses on various occasions,blbooks
1815,"Ellauna: a legend of the thirteenth century: in four cantos, with notes. By Mary",blbooks
1815,England at the beginning of the nineteenth century: from the French of M. de Lévis. ... By the author of 'A Few Days in Paris.' vol. 1,blbooks
1815,Essai sur les principes des institutions morales,blbooks
1815,Examen de la Constitution françoise,blbooks
1815,Fazio. A tragedy [In five acts and in verse.],blbooks
1815,"First Annual Report of the Irish Catholic Schools at St. Giles's in the Fields; with an appendix, the regulations and list of subscribers",blbooks
1815,Fourth edition. L.P,blbooks
1815,"George Whetstone's metrical life of George Gascoigne, the poet",blbooks
1815,Helga: a poem in seven Cantos [With notes and an appendix.],blbooks
1815,"Histoire de mes voyages en France, en Hollande, en Belgique et en Angleterre ... Pour servir d'introduction à la Nouvelle satire menipée, en vers et en prose",blbooks
1815,"History of the Secret Societies of the Army, and of the Military Conspiracies, which had for their object the destruction of the Government of Bonaparte. Translated from the French",blbooks
1815,"History of the War in Spain and Portugal, from 1807 to 1814",blbooks
1815,"Ina. A tragedy; in five acts [and in verse], etc",blbooks
1815,"Inquiry concerning the site of ancient Palibothra, etc. (Part II. containing a journal kept during the survey of the river Chundun ... including an account of the Jungleterry.-Part III. containing a continuation of the journey from Deo Ghur to ... Sooruj Ghurra on the Ganges.-Part IV. containing a Tour from Bhaugulpoor to Mandar, from thence to Curruckpoor ... with an account of the site of ... Jey Nuggur, and some remarks on the Jeyne worship, etc.)",blbooks
1815,"Inventary of worke done for the State, by his Majesties printer in Scotland (E. Tyler), Dec. 1642-Oct. 1647",blbooks
1815,Jonah. A poem,blbooks
1815,Jonah. The Seatonian Prize Poem for the year 1815,blbooks
1815,Juvenile Poems. (Verses.-Domestic Verses.),blbooks
1815,"Kenilworth: a mask. (The Phantom Knight; or, Farley Castle. A chivalric tale. Traveller and Guide, etc.) [All in verse.]",blbooks
1815,"L'Urne des Stuarts et des Bourbons, ou le fond de ma conscience, sur les causes et les effets des vingt-un janvier, des XVIe, XVIIe, XVIIIe et XIXe siècles, chez les deux peuples, précédé d'une Notice Historique sur les grands événemens des 21 juin, 10 août et 2 septembre 1792, etc",blbooks
1815,"La Tempesta. Dramma recata in versi italiani da M. Leoni, etc",blbooks
1815,"Letters from Italy, between the years 1792 and 1798, containing a view of the Revolutions in that country, from the capture of Nice by the French Republic to the expulsion of Pius VI. from the ecclesiastical state, etc",blbooks
1815,"Letters from Portugal, Spain, & France during the Campaigns of 1812, 1813, & 1814 [With a map.]",blbooks
1815,Lines addressed to a noble Lord [Lord Byron] ... By one of the Small Fry of the Lakes [Miss Barker],blbooks
1815,Living in London; a Comedy ... By the author of Love and Gout [i.e. Robert Francis Jameson],blbooks
1815,"Living in London; a comedy, in three acts, etc [By Robert Francis Jameson.]",blbooks
1815,"Memoirs of the War of the French in Spain, ... translated from the French [by Maria Graham]",blbooks
1815,"Memorial on Behalf of the Native Irish, with a view to their improvement in moral and religious knowledge, through the medium of their own language",blbooks
